Date,Open,High,Low,Close,Volume,Adj Close
2007-09-12,167.00,167.00,164.45,166.65,838200,166.65
2007-09-11,162.50,166.95,162.50,166.00,467300,166.00
2007-09-10,170.50,173.55,160.00,161.10,715300,161.10
2007-09-07,176.45,179.00,170.35,170.35,251100,170.35
2007-09-06,182.50,185.45,173.50,177.40,405600,177.40
2007-09-05,190.10,190.15,181.35,182.00,323100,182.00
2007-09-04,187.30,190.65,184.65,189.55,170000,189.55
2007-09-03,184.15,188.50,184.15,187.50,152200,187.50
2007-08-31,179.25,184.10,177.60,184.10,321300,184.10
2007-08-30,179.15,179.85,173.90,177.55,119000,177.55
2007-08-29,172.05,178.00,171.10,176.60,194800,176.60
2007-08-28,177.80,180.00,173.10,173.10,502000,173.10
2007-08-27,180.80,182.90,177.55,177.90,142700,177.90
2007-08-24,177.65,180.00,175.90,179.30,195900,179.30
2007-08-23,184.20,186.45,178.80,178.80,344900,178.80
2007-08-22,181.10,186.00,181.10,183.95,226800,183.95
2007-08-21,177.25,180.30,175.15,180.30,274300,180.30
2007-08-20,174.95,178.70,174.95,176.95,320100,176.95
2007-08-17,172.80,177.25,168.50,173.40,588600,173.40
2007-08-16,179.05,179.05,171.55,171.55,415200,171.55
2007-08-15,182.90,183.75,180.15,182.15,247600,182.15
2007-08-13,188.35,193.35,185.30,190.40,288700,190.40
2007-08-10,192.40,195.05,184.35,186.65,504100,186.65
2007-08-09,198.00,202.85,193.10,196.25,531500,196.25
2007-08-08,184.90,199.00,184.55,197.55,452900,197.55
2007-08-07,186.20,188.85,182.05,183.10,241500,183.10
2007-08-06,184.05,189.95,181.20,183.95,228900,183.95
2007-08-03,190.40,191.40,184.80,185.10,210600,185.10
2007-08-02,191.20,194.00,188.10,189.95,186400,189.95
2007-08-01,183.90,191.15,183.90,188.95,242800,188.95
2007-07-31,189.80,192.50,188.30,190.75,211800,190.75
2007-07-30,187.90,189.65,185.30,188.55,278900,188.55
2007-07-27,187.55,191.50,183.25,186.95,786800,186.95
2007-07-26,200.25,202.30,192.70,192.70,510900,192.70
2007-07-25,200.00,205.00,198.50,201.50,263000,201.50
2007-07-24,203.35,206.25,202.05,202.15,248600,202.15
2007-07-23,200.00,206.90,199.55,204.50,268500,204.50
2007-07-20,203.30,204.50,198.35,198.35,226000,198.35
2007-07-19,203.90,205.65,203.00,204.70,370700,204.70
2007-07-18,202.60,205.00,202.10,202.10,163200,202.10
2007-07-17,208.65,208.65,204.05,204.85,247900,204.85
2007-07-16,208.95,208.95,205.55,207.95,109200,207.95
2007-07-13,212.05,212.90,205.05,208.30,437100,208.30
2007-07-12,203.20,209.95,201.85,209.95,247800,209.95
2007-07-11,203.00,204.15,198.00,203.20,245300,203.20
2007-07-10,205.60,208.85,204.30,205.10,227900,205.10
2007-07-09,211.75,214.30,206.95,208.45,327800,208.45
2007-07-06,204.00,210.25,202.25,210.25,280800,210.25
2007-07-05,205.55,205.60,202.75,204.00,168500,204.00
2007-07-04,202.55,205.50,201.70,204.25,226000,204.25
2007-07-03,201.40,202.85,200.35,201.65,371000,201.65
2007-07-02,200.20,200.85,198.50,199.50,178100,199.50
2007-06-29,205.35,205.90,199.50,202.30,500300,202.30
2007-06-28,200.20,204.80,200.20,204.40,411400,204.40
2007-06-27,200.80,202.15,197.05,198.30,659400,198.30
2007-06-26,200.20,205.40,200.20,202.45,248500,202.45
2007-06-25,202.70,202.90,199.00,202.90,398900,202.90
2007-06-22,201.80,205.50,201.25,204.65,276500,204.65
2007-06-21,202.00,205.00,199.50,203.80,319600,203.80
2007-06-20,204.80,206.25,202.40,204.00,213600,204.00
2007-06-19,203.30,207.15,197.00,203.40,911700,203.40
2007-06-18,207.35,208.90,201.85,204.80,365500,204.80
2007-06-15,203.80,208.65,200.70,207.35,381100,207.35
2007-06-14,195.30,204.80,195.30,203.40,731400,203.40
2007-06-13,192.40,196.75,187.20,192.65,524500,192.65
2007-06-12,194.50,197.70,190.10,194.00,646000,194.00
2007-06-11,187.65,194.25,186.50,192.95,307500,192.95
2007-06-08,188.00,188.85,182.95,186.00,571700,186.00
2007-06-07,192.30,195.20,188.00,189.00,486000,189.00
2007-06-06,200.00,200.80,191.05,191.45,544900,191.45
2007-06-05,201.60,202.75,200.30,201.40,169000,201.40
2007-06-04,201.05,203.50,200.55,201.60,324100,201.60
2007-05-31,196.40,199.90,195.10,199.00,273000,199.00
