Date,Open,High,Low,Close,Volume,Adj Close
2006-09-22,58.00,59.25,58.00,58.85,1139700,58.08
2006-09-21,58.50,58.65,57.60,57.75,1290500,56.99
2006-09-20,57.75,58.50,57.30,58.30,557800,57.54
2006-09-19,58.20,58.35,57.50,57.50,623200,56.75
2006-09-18,58.20,58.50,57.85,58.15,297700,57.39
2006-09-15,58.25,58.50,57.55,57.70,787900,56.95
2006-09-14,58.50,59.40,57.75,57.95,735700,57.19
2006-09-13,58.20,58.35,57.75,58.20,646000,57.44
2006-09-12,58.10,58.75,56.90,57.65,1223900,56.90
2006-09-11,58.60,58.70,57.60,58.10,935400,57.34
2006-09-08,58.00,58.70,57.85,58.55,848700,57.78
2006-09-07,60.20,60.20,57.60,57.60,1994700,56.85
2006-09-06,61.45,61.70,59.90,60.20,559400,59.41
2006-09-05,62.20,62.25,61.40,61.60,261200,60.79
2006-09-04,61.50,62.20,61.25,61.95,726500,61.14
2006-09-01,60.90,61.40,60.70,61.15,486400,60.35
2006-08-31,60.75,60.75,60.20,60.70,381800,59.91
2006-08-30,60.60,60.80,60.15,60.45,396500,59.66
2006-08-29,60.65,60.80,60.45,60.75,319500,59.96
2006-08-28,60.50,60.75,60.15,60.60,254800,59.81
2006-08-25,60.75,60.95,60.15,60.40,511400,59.61
2006-08-24,61.00,61.10,60.55,60.75,1116900,59.96
2006-08-23,61.70,61.70,60.90,61.00,303900,60.20
2006-08-22,61.20,61.80,61.05,61.60,610200,60.79
2006-08-21,61.20,61.40,60.95,61.00,298900,60.20
2006-08-18,61.25,61.40,60.95,61.10,266100,60.30
2006-08-17,61.70,61.70,60.85,61.15,665300,60.35
2006-08-16,61.65,61.90,60.85,61.00,899800,60.20
2006-08-15,61.80,62.10,61.30,61.75,496800,60.94
2006-08-14,61.70,62.75,61.55,61.85,1087700,61.04
2006-08-11,61.80,61.80,60.10,60.65,898100,59.86
2006-08-10,59.90,61.80,59.25,61.30,2510000,60.50
2006-08-09,62.50,62.60,61.55,62.25,624700,61.44
2006-08-08,62.80,63.55,62.10,62.40,754700,61.58
2006-08-07,63.85,63.95,62.80,63.10,503900,62.27
2006-08-04,64.30,64.90,63.85,64.50,479800,63.66
2006-08-03,64.50,65.90,63.80,64.05,836900,63.21
2006-08-02,63.95,65.15,63.40,64.75,703600,63.90
2006-08-01,63.95,64.70,63.35,63.75,601600,62.92
2006-07-31,65.20,66.30,63.20,63.25,981800,62.42
2006-07-28,62.50,64.60,62.35,64.60,730500,63.75
2006-07-27,60.90,62.80,60.80,62.70,25591500,61.88
2006-07-26,61.75,62.35,60.35,60.65,673700,59.86
2006-07-25,61.90,63.00,61.30,61.70,488700,60.89
2006-07-24,59.45,61.90,59.45,61.90,476300,61.09
2006-07-21,60.40,61.15,59.05,59.20,557700,58.43
2006-07-20,61.90,62.00,60.60,60.80,372200,60.00
2006-07-19,59.55,61.10,59.55,61.10,497100,60.30
2006-07-18,59.65,60.20,59.05,59.35,509400,58.57
2006-07-17,60.65,60.70,59.25,59.85,690700,59.07
2006-07-14,60.75,61.00,60.05,60.75,435600,59.96
2006-07-13,61.60,62.20,61.20,61.25,551000,60.45
2006-07-12,61.55,63.10,61.55,61.95,608300,61.14
2006-07-11,62.75,62.85,61.50,61.55,963200,60.74
2006-07-10,62.75,63.30,62.10,62.80,510000,61.98
2006-07-07,63.20,63.20,61.00,61.95,1108100,61.14
2006-07-06,62.70,63.85,62.50,63.25,915800,62.42
2006-07-05,61.55,62.60,61.20,62.25,703000,61.44
2006-07-04,60.60,61.80,60.20,61.70,906000,60.89
2006-07-03,60.30,60.70,59.70,59.85,819800,59.07
2006-06-30,59.00,59.90,58.75,59.70,556100,58.92
2006-06-29,58.30,58.90,57.90,58.75,642500,57.98
2006-06-28,58.55,58.85,57.75,57.75,465000,56.99
2006-06-27,58.75,58.90,58.00,58.55,730900,57.78
2006-06-26,57.95,58.80,57.65,58.20,471800,57.44
